Numero Veiculo,Placa,Tipo de Veiculo,Data,Km Percorrido,Diesel,Km Diesel,Motor,Km Motor,Dies Mot,Custo Combustivel
146065,LTT7J61,5 - URBANO COM AR,1-Apr-24,10711,3379.4,3.17,3,357033,112646,20073.64
146065,LTT7J61,5 - URBANO COM AR,1-May-24,11749,3559.9,3.3,3,391633,118662,21145.81
146065,LTT7J61,5 - URBANO COM AR,1-Jul-24,13306,3778.4,3.52,3,443533,125945,22443.7
146065,LTT7J61,5 - URBANO COM AR,1-Dec-24,11360,3294.8,3,3,4,1098,19571.11
146066,KKV9E51,5 - URBANO COM AR,1-Aug-24,8898,3048.4,2.92,3,296600,101612,18107.5
146069,SRA2G50,5 - URBANO COM AR,1-Aug-24,7982,3340.2,2.39,3,266067,111341,19840.79
146073,RKV9E56,5 - URBANO COM AR,1-Jan-24,8037,2872.9,2.8,3,267900,95764,17065.03
146073,RKV9E56,5 - URBANO COM AR,1-Jan-25,8914,3118,2.86,3,2971,1039,18520.92
146073,RKV9E56,5 - URBANO COM AR,1-Aug-24,8106,2665.5,3.04,3,270200,88849,15833.07
146073,RKV9E56,5 - URBANO COM AR,1-Nov-24,7761,2713.6,2.86,3,2587,905,16118.78
146081,LUK7I19,5 - URBANO COM AR,1-Apr-24,9307,3381.7,2.75,3,310233,112723,20087.3
146081,LUK7I19,5 - URBANO COM AR,1-May-24,9108,3249.8,2.8,3,303600,108328,19303.81
146085,SQY5E00,5 - URBANO COM AR,1-Feb-24,7083,3194.4,2.22,3,236100,106481,18974.74
146085,SQY5E00,5 - URBANO COM AR,1-Jun-24,8222,3514.5,2.34,3,274067,117150,20876.13
146085,SQY5E00,5 - URBANO COM AR,1-Oct-24,9427,3806.8,2.48,3,3142,1269,22612.39
146086,SRB8I70,5 - URBANO COM AR,1-Jan-25,10764,3165.3,3.4,3,3588,1055,18801.88
146086,SRB8I70,5 - URBANO COM AR,1-Aug-24,10933,3322.7,3.29,3,364433,110757,19736.84
146086,SRB8I70,5 - URBANO COM AR,1-Oct-24,8904,3031.3,2.94,3,2968,1010,18005.92
146090,RJY7D01,5 - URBANO COM AR,1-Oct-24,10746,3440.1,3.12,3,3582,1147,20434.19
146091,RJY7D02,5 - URBANO COM AR,1-Jul-24,9797,2733.3,3.58,3,326567,91110,16235.8
146093,LUI5H60,5 - URBANO COM AR,1-Jan-25,7666,2695.8,2.84,3,2555,899,16013.05
146094,RJI9G10,5 - URBANO COM AR,1-Jul-24,11551,3223.2,3.58,3,385033,107440,19145.81
146095,SRD9C75,5 - URBANO COM AR,1-Dec-24,10924,3581.8,3,3,4,1194,21275.89
146100,SRB8I78,5 - URBANO COM AR,1-Oct-24,12222,4027.4,3.03,3,4074,1342,23922.76
146102,KXD9618,5 - URBANO COM AR,1-Jan-24,8346,3363.4,2.48,3,278200,112113,19978.6
146102,KXD9618,5 - URBANO COM AR,1-Apr-24,8480,3117.1,2.72,3,282667,103903,18515.57
146104,KRR2725,5 - URBANO COM AR,1-Mar-24,10675,3567,2.99,3,355833,118899,21187.98
146104,KRR2725,5 - URBANO COM AR,1-Jun-24,10557,3694.6,2.86,3,351900,123152,21945.92
146109,KRY7725,5 - URBANO COM AR,1-Mar-24,8257,3218.6,2.57,3,275233,107288,19118.48
146109,KRY7725,5 - URBANO COM AR,1-Jul-24,10531,3481.5,3.02,3,351033,116050,20680.11
146109,KRY7725,5 - URBANO COM AR,1-Sep-24,9532,3368.2,2.83,3,3177,1123,20007.11
146110,KRY6883,5 - URBANO COM AR,1-Mar-24,7744,3430.8,2.26,3,258133,114361,20378.95
146110,KRY6883,5 - URBANO COM AR,1-Jun-24,6485,2522.7,2.57,3,216167,84090,14984.84
146112,RIO3G94,5 - URBANO COM AR,1-Jan-24,9168,3519.9,2.6,3,305600,117331,20908.21
146112,RIO3G94,5 - URBANO COM AR,1-Jan-25,10334,3979.4,2.6,3,3445,1326,23637.64
146112,RIO3G94,5 - URBANO COM AR,1-Aug-24,9579,3241.9,2.95,3,319300,108063,19256.89
146113,LRJ2E73,5 - URBANO COM AR,1-May-24,15554,4388.3,3.54,3,518467,146278,26066.5
146115,KRY7728,5 - URBANO COM AR,1-Jan-24,9710,3236.9,3,3,323667,107896,19227.19
146115,KRY7728,5 - URBANO COM AR,1-Mar-24,7685,2787.4,2.76,3,256167,92912,16557.16
146115,KRY7728,5 - URBANO COM AR,1-Nov-24,8951,2910.6,3.08,3,2984,970,17288.96
146116,KRY7726,5 - URBANO COM AR,1-Mar-24,10819,3542.3,3.05,3,360633,118078,21041.26
146116,KRY7726,5 - URBANO COM AR,1-Oct-24,11140,3571,3.12,3,3713,1190,21211.74
146116,KRY7726,5 - URBANO COM AR,1-Nov-24,10049,3384.3,2.97,3,3350,1128,20102.74
146117,KRY6880,5 - URBANO COM AR,1-Jan-24,9875,3170.1,3.12,3,329167,105669,18830.39
146117,KRY6880,5 - URBANO COM AR,1-Jul-24,10219,3091.6,3.31,3,340633,103054,18364.1
146137,KRR2731,5 - URBANO COM AR,1-Mar-24,10774,3811.1,2.83,3,359133,127037,22637.93
146137,KRR2731,5 - URBANO COM AR,1-May-24,9755,3627.1,2.69,3,325167,120904,21544.97
146137,KRR2731,5 - URBANO COM AR,1-Oct-24,11158,3913.4,2.85,3,3719,1304,23245.6
146138,KRR2729,5 - URBANO COM AR,1-Feb-24,9647,3677.3,2.62,3,321567,122578,21843.16
146138,KRR2729,5 - URBANO COM AR,1-Mar-24,9653,3626.7,2.66,3,321767,120890,21542.6
146138,KRR2729,5 - URBANO COM AR,1-May-24,9534,3657.7,2.61,3,317800,121924,21726.74
146140,LSQ6098,5 - URBANO COM AR,1-Jan-24,11242,4017.8,2.8,3,374733,133926,23865.73
146141,LSQ6101,5 - URBANO COM AR,1-Nov-24,10165,3659.8,2.78,3,3388,1220,21739.21
146142,KRT2186,5 - URBANO COM AR,1-Jan-25,8917,3070.9,2.9,3,2972,1024,18241.15
146143,KRT2184,5 - URBANO COM AR,1-May-24,9762,3624.8,2.69,3,325400,120827,21531.31
146144,LSU3249,5 - URBANO COM AR,1-Dec-24,9106,3700.9,2,3,3,1234,21983.35
146146,LSU3248,5 - URBANO COM AR,1-Jul-24,9994,3807.7,2.62,3,333133,126925,22617.74
146146,LSU3248,5 - URBANO COM AR,1-Aug-24,9756,3740.6,2.61,3,325200,124687,22219.16
146146,LSU3248,5 - URBANO COM AR,1-Oct-24,9579,3882.7,2.47,3,3193,1294,23063.24
146147,KRT2185,5 - URBANO COM AR,1-Apr-24,7806,3340,2.34,3,260200,111335,19839.6
146147,KRT2185,5 - URBANO COM AR,1-May-24,8578,3544.5,2.42,3,285933,118151,21054.33
146147,KRT2185,5 - URBANO COM AR,1-Aug-24,9176,3583.5,2.56,3,305867,119449,21285.99
146147,KRT2185,5 - URBANO COM AR,1-Oct-24,9926,3913.6,2.54,3,3309,1305,23246.78
146148,LSU3251,5 - URBANO COM AR,1-Sep-24,10171,3841.8,2.65,3,3390,1281,22820.29
146062,RJW5H36,5 - URBANO COM AR,1-Mar-25,16126,4981.3,3.24,3,5375.33,1660.42,29588.92
146011,KZO6I35,5 - URBANO COM AR,1-Mar-25,10086,4155.5,2.43,3,3362,1385.15,24683.67
146147,KRT2185,5 - URBANO COM AR,1-Mar-25,9270,3587.6,2.58,3,3090,1195.88,21310.34
146001,KXF7J51,5 - URBANO COM AR,1-Mar-25,9581,3198.2,3,3,3193.67,1066.05,18997.31
146019,KRR6B23,5 - URBANO COM AR,1-Mar-25,7861,2676.4,2.94,3,2620.33,892.14,15897.82
146015,RKV9E78,5 - URBANO COM AR,1-Apr-25,7576,2695.8,2.81,3,2525.33,898.6,16013.05
146022,RKV9E77,5 - URBANO COM AR,1-Apr-25,8508,3105,2.74,3,2836,1035.01,18443.7
146024,KRY6A62,5 - URBANO COM AR,1-Apr-25,9651,2851.6,3.38,3,3217,950.54,16938.5
146039,LRW2A21,5 - URBANO COM AR,1-Apr-25,9567,3179.9,3.01,3,3189,1059.98,18888.61
146045,LSQ9I22,5 - URBANO COM AR,1-Apr-25,11407,3790,3.01,3,3802.33,1263.33,22512.6
146046,KXF7J48,5 - URBANO COM AR,1-Apr-25,11601,3744,3.1,3,3867,1248.01,22239.36
146050,KRY6885,5 - URBANO COM AR,1-Apr-25,8819,3387,2.6,3,2939.67,1129.01,20118.78
146061,RJF5H52,5 - URBANO COM AR,1-Apr-25,18174,5414.3,3.36,3,6058,1804.76,32160.94
146090,RJY7D01,5 - URBANO COM AR,1-Apr-25,10087,3071.8,3.28,3,3362.33,1023.94,18246.49
146109,KRY7725,5 - URBANO COM AR,1-Apr-25,10118,3648.3,2.77,3,3372.67,1216.1,21670.9
146137,KRR2731,5 - URBANO COM AR,1-Apr-25,8977,3403.2,2.64,3,2992.33,1134.4,20215.01
146140,LSQ6098,5 - URBANO COM AR,1-Apr-25,8870,3350.8,2.65,3,2956.67,1116.92,19903.75
146146,LSU3248,5 - URBANO COM AR,1-Apr-25,8186,3398.5,2.41,3,2728.67,1132.82,20187.09
146046,KXF7J48,5 - URBANO COM AR,1-May-25,7198,2225.2,3.23,3,2399.33,741.74,13217.69
146062,RJW5H36,5 - URBANO COM AR,1-May-25,10665,3135.8,3.4,3,3555,1045.27,18626.65
146116,KRY7726,5 - URBANO COM AR,1-May-25,5704,1926.6,2.96,3,1901.33,642.21,11444
103010,LUI9D53,5 - URBANO COM AR,1-Jul-24,5654,2436,2.32,1,565400,243597,14469.84
103012,LUI9D55,5 - URBANO COM AR,1-May-24,4966,2255.9,2.2,1,496600,225587,13400.05
103012,LUI9D55,5 - URBANO COM AR,1-Aug-24,5478,2341.7,2.34,1,547800,234168,13909.7
103012,LUI9D55,5 - URBANO COM AR,1-Sep-24,5444,2121.7,2.57,1,5444,2122,12602.9
103014,RIW5F85,5 - URBANO COM AR,1-Apr-24,5686,2572.8,2.21,1,568600,257277,15282.43
103014,RIW5F85,5 - URBANO COM AR,1-Jul-24,5970,2531.5,2.36,1,597000,253149,15037.11
103019,LUI9D54,5 - URBANO COM AR,1-Feb-24,4608,2097.2,2.2,1,460800,209720,12457.37
103019,LUI9D54,5 - URBANO COM AR,1-May-24,5774,2617.8,2.21,1,577400,261775,15549.73
103020,RIO3G91,5 - URBANO COM AR,1-May-24,5872,2512.5,2.34,1,587200,251252,14924.25
103020,RIO3G91,5 - URBANO COM AR,1-Nov-24,5564,2563,2.17,1,5564,2563,15224.22
103020,RIO3G91,5 - URBANO COM AR,1-Dec-24,6851,3035.7,2,1,7,3036,18032.06
103023,LUI9D56,5 - URBANO COM AR,1-Feb-24,4097,1827,2.24,1,409700,182696,10852.38
103023,LUI9D56,5 - URBANO COM AR,1-Apr-24,5254,2388.8,2.2,1,525400,238879,14189.47
103023,LUI9D56,5 - URBANO COM AR,1-Jun-24,5231,2338,2.24,1,523100,233795,13887.72
103025,SQZ3E24,5 - URBANO COM AR,1-Jan-24,2100,1286.3,1.63,1,210000,128628,7640.62
103025,SQZ3E24,5 - URBANO COM AR,1-Mar-24,1620,873.4,1.85,1,162000,87342,5188
103025,SQZ3E24,5 - URBANO COM AR,1-Apr-24,1495,768.6,1.95,1,149500,76863,4565.48
103025,SQZ3E24,5 - URBANO COM AR,1-Jun-24,5569,2578.8,2.16,1,556900,257880,15318.07
103025,SQZ3E24,5 - URBANO COM AR,1-Aug-24,5246,2419.9,2.17,1,524600,241992,14374.21
103025,SQZ3E24,5 - URBANO COM AR,1-Dec-24,5925,2661.6,2,1,6,2662,15809.9
103027,SQY4G96,5 - URBANO COM AR,1-Feb-24,5008,2431.3,2.06,1,500800,243134,14441.92
103027,SQY4G96,5 - URBANO COM AR,1-Jun-24,5002,2450.9,2.04,1,500200,245086,14558.35
103029,RIO3G92,5 - URBANO COM AR,1-Jan-24,6667,2838.7,2.35,1,666700,283867,16861.88
103029,RIO3G92,5 - URBANO COM AR,1-Mar-24,6980,3048.3,2.29,1,698000,304832,18106.9
103029,RIO3G92,5 - URBANO COM AR,1-Sep-24,5972,2373,2.52,1,5972,2373,14095.62
103030,RIO3G90,5 - URBANO COM AR,1-Feb-24,5997,2570.8,2.33,1,599700,257081,15270.55
103030,RIO3G90,5 - URBANO COM AR,1-May-24,6163,2827.6,2.18,1,616300,282762,16795.94
103030,RIO3G90,5 - URBANO COM AR,1-Jun-24,5943,2702.5,2.2,1,594300,270249,16052.85
103030,RIO3G90,5 - URBANO COM AR,1-Aug-24,5755,2518.6,2.29,1,575500,251857,14960.48
103030,RIO3G90,5 - URBANO COM AR,1-Oct-24,6517,2732.3,2.39,1,6517,2732,16229.86
103031,SRU3C02,5 - URBANO COM AR,1-Jan-24,6007,2813,2.14,1,600700,281304,16709.22
103031,SRU3C02,5 - URBANO COM AR,1-Feb-24,3536,1682.9,2.1,1,353600,168293,9996.43
103031,SRU3C02,5 - URBANO COM AR,1-Apr-24,5247,2561.7,2.05,1,524700,256170,15216.5
103031,SRU3C02,5 - URBANO COM AR,1-Jun-24,5723,2594.4,2.21,1,572300,259444,15410.74
103031,SRU3C02,5 - URBANO COM AR,1-Oct-24,6315,2636.2,2.4,1,6315,2636,15659.03
103032,KRY7729,5 - URBANO COM AR,1-Jan-24,6893,3002.1,2.3,1,689300,300208,17832.47
103032,KRY7729,5 - URBANO COM AR,1-Mar-24,7102,3117.3,2.28,1,710200,311727,18516.76
103032,KRY7729,5 - URBANO COM AR,1-Jun-24,6251,2746.1,2.28,1,625100,274611,16311.83
103038,RIO3G88,5 - URBANO COM AR,1-Jan-24,5714,2365.6,2.42,1,571400,236561,14051.66
103038,RIO3G88,5 - URBANO COM AR,1-Feb-24,5304,2236.8,2.37,1,530400,223683,13286.59
103038,RIO3G88,5 - URBANO COM AR,1-Mar-24,6112,2624.4,2.33,1,611200,262440,15588.94
103038,RIO3G88,5 - URBANO COM AR,1-Sep-24,6078,2385.1,2.55,1,6078,2385,14167.49
103038,RIO3G88,5 - URBANO COM AR,1-Oct-24,6210,2576.1,2.41,1,6210,2576,15302.03
103039,RIO3G93,5 - URBANO COM AR,1-Jun-24,5770,2523.7,2.29,1,577000,252367,14990.78
103042,SRU3C88,5 - URBANO COM AR,1-Feb-24,4658,2276.4,2.05,1,465800,227636,13521.82
103042,SRU3C88,5 - URBANO COM AR,1-Jun-24,6340,2902.9,2.18,1,634000,290289,17243.23
103044,SRW4I10,5 - URBANO COM AR,1-Dec-24,6222,2781.7,2,1,6,2782,16523.3
103045,SRW4I04,5 - URBANO COM AR,1-Aug-24,3963,1057.4,3.75,1,396300,105742,6280.96
103045,SRW4I04,5 - URBANO COM AR,1-Sep-24,6389,2467.8,2.59,1,6389,2468,14658.73
103046,SRW4I06,5 - URBANO COM AR,1-Sep-24,5924,2200.3,2.69,1,5924,2200,13069.78
103046,SRW4I06,5 - URBANO COM AR,1-Nov-24,5915,2596.6,2.28,1,5915,2597,15423.8
103049,KRY7730,5 - URBANO COM AR,1-Jan-25,7659,3282.2,2.33,1,7659,3282,19496.27
103049,KRY7730,5 - URBANO COM AR,1-Feb-24,6845,2980.5,2.3,1,684500,298046,17704.17
103049,KRY7730,5 - URBANO COM AR,1-Apr-24,7892,3292.1,2.4,1,789200,329207,19555.07
103049,KRY7730,5 - URBANO COM AR,1-Jun-24,7557,3057.7,2.47,1,755700,305772,18162.74
103049,KRY7730,5 - URBANO COM AR,1-Aug-24,7370,2802.1,2.63,1,737000,280212,16644.47
103051,LTC9024,5 - URBANO COM AR,1-Feb-24,5996,2497.9,2.4,1,599600,249795,14837.53
103051,LTC9024,5 - URBANO COM AR,1-Mar-24,6930,2900.6,2.39,1,693000,290057,17229.56
103052,LTC9025,5 - URBANO COM AR,1-Jan-24,4420,1860.3,2.38,1,442000,186029,11050.18
103052,LTC9025,5 - URBANO COM AR,1-Feb-24,6651,2819.1,2.36,1,665100,281910,16745.45
103052,LTC9025,5 - URBANO COM AR,1-Mar-24,7330,3164.8,2.32,1,733000,316484,18798.91
103052,LTC9025,5 - URBANO COM AR,1-May-24,6991,2958,2.36,1,699100,295800,17570.52
103052,LTC9025,5 - URBANO COM AR,1-Jun-24,6989,2891.9,2.42,1,698900,289193,17177.89
103052,LTC9025,5 - URBANO COM AR,1-Jul-24,7353,2805.1,2.62,1,735300,280514,16662.29
103052,LTC9025,5 - URBANO COM AR,1-Aug-24,7182,2902.4,2.47,1,718200,290237,17240.26
103053,KRY6881,5 - URBANO COM AR,1-Mar-24,6735,2987.8,2.25,1,673500,298782,17747.53
103053,KRY6881,5 - URBANO COM AR,1-May-24,6331,2381.3,2.66,1,633100,238129,14144.92
103053,KRY6881,5 - URBANO COM AR,1-Sep-24,7228,2729.9,2.65,1,7228,2730,16215.61
103055,LTF7122,5 - URBANO COM AR,1-Jul-24,7546,2845.3,2.65,1,754600,284529,16901.08
103055,LTF7122,5 - URBANO COM AR,1-Aug-24,6241,2373.3,2.63,1,624100,237335,14097.4
103057,KRY6882,5 - URBANO COM AR,1-Mar-24,7252,3004.7,2.41,1,725200,300474,17847.92
103057,KRY6882,5 - URBANO COM AR,1-Aug-24,7753,2967.6,2.61,1,775300,296763,17627.54
103057,KRY6882,5 - URBANO COM AR,1-Sep-24,8152,3095.3,2.63,1,8152,3095,18386.08
103062,LNH5J42,5 - URBANO COM AR,1-Jan-24,5523,2408,2.29,1,552300,240800,14303.52
103062,LNH5J42,5 - URBANO COM AR,1-Jun-24,5655,2469.7,2.29,1,565500,246973,14670.02
103062,LNH5J42,5 - URBANO COM AR,1-Sep-24,8405,3350.1,2.51,1,8405,3350,19899.59
103062,LNH5J42,5 - URBANO COM AR,1-Oct-24,9562,4219.2,2.27,1,9562,4219,25062.05
103063,LTM8I52,5 - URBANO COM AR,1-Feb-24,5398,2419.4,2.23,1,539800,241943,14371.24
103063,LTM8I52,5 - URBANO COM AR,1-Apr-24,6199,2782.5,2.23,1,619900,278251,16528.05
103063,LTM8I52,5 - URBANO COM AR,1-May-24,5988,2652.2,2.26,1,598800,265221,15754.07
103063,LTM8I52,5 - URBANO COM AR,1-Jun-24,6358,2665.7,2.39,1,635800,266572,15834.26
103063,LTM8I52,5 - URBANO COM AR,1-Oct-24,10497,3995.9,2.63,1,10497,3996,23735.65
103064,LRJ4H13,5 - URBANO COM AR,1-Aug-24,6283,2505.3,2.51,1,628300,250535,14881.48
103064,LRJ4H13,5 - URBANO COM AR,1-Sep-24,8303,3207,2.59,1,8303,3207,19049.58
103065,LMP3D06,5 - URBANO COM AR,1-Jan-24,5010,2131.1,2.35,1,501000,213106,12658.73
103065,LMP3D06,5 - URBANO COM AR,1-May-24,5708,2273.4,2.51,1,570800,227336,13504
103065,LMP3D06,5 - URBANO COM AR,1-Nov-24,9100,3385.6,2.69,1,9100,3386,20110.46
103066,LRJ4H12,5 - URBANO COM AR,1-Jan-24,5735,2430.9,2.36,1,573500,243092,14439.55
103066,LRJ4H12,5 - URBANO COM AR,1-Apr-24,5912,2630.1,2.25,1,591200,263010,15622.79
103066,LRJ4H12,5 - URBANO COM AR,1-May-24,6186,2750.9,2.25,1,618600,275094,16340.35
103066,LRJ4H12,5 - URBANO COM AR,1-Aug-24,5707,2374.9,2.4,1,570700,237494,14106.91
103066,LRJ4H12,5 - URBANO COM AR,1-Nov-24,6129,2747.5,2.23,1,6129,2747,16320.15
146001,KXF7J51,5 - URBANO COM AR,1-Feb-24,8009,2732.2,2.93,1,800900,273220,16229.27
146001,KXF7J51,5 - URBANO COM AR,1-Apr-24,10939,3600.1,3.04,1,1093900,360013,21384.59
146001,KXF7J51,5 - URBANO COM AR,1-Aug-24,11135,3421.1,3.25,1,1113500,342106,20321.33
146002,SQW3A92,5 - URBANO COM AR,1-Jan-24,16674,5071,3.29,1,1667400,507100,30121.74
146002,SQW3A92,5 - URBANO COM AR,1-Mar-24,15343,4944.5,3.1,1,1534300,494452,29370.33
146002,SQW3A92,5 - URBANO COM AR,1-Apr-24,15180,4854.5,3.13,1,1518000,485453,28835.73
146002,SQW3A92,5 - URBANO COM AR,1-Oct-24,13462,4165.5,3.23,1,13462,4166,24743.07
146002,SQW3A92,5 - URBANO COM AR,1-Dec-24,11669,3492.5,3,1,12,3493,20745.45
146004,RIV1J03,5 - URBANO COM AR,1-Mar-24,10468,3736.7,2.8,1,1046800,373666,22196
146007,LRJ2E72,5 - URBANO COM AR,1-Apr-24,9940,3333.9,2.98,1,994000,333388,19803.37
146007,LRJ2E72,5 - URBANO COM AR,1-Jul-24,8150,2570.4,3.17,1,815000,257036,15268.18
146007,LRJ2E72,5 - URBANO COM AR,1-Sep-24,10159,3491.4,2.91,1,10159,3491,20738.92
146007,LRJ2E72,5 - URBANO COM AR,1-Nov-24,8744,2988.4,2.93,1,8744,2988,17751.1
146007,LRJ2E72,5 - URBANO COM AR,1-Dec-24,10374,3483.1,3,1,10,3483,20689.61
146008,RIV1J01,5 - URBANO COM AR,1-Jan-24,10988,3641,3.02,1,1098800,364097,21627.54
146008,RIV1J01,5 - URBANO COM AR,1-May-24,10282,3341,3.08,1,1028200,334101,19845.54
146008,RIV1J01,5 - URBANO COM AR,1-Aug-24,10408,3116.8,3.34,1,1040800,311681,18513.79
146008,RIV1J01,5 - URBANO COM AR,1-Nov-24,11207,3514.8,3.19,1,11207,3515,20877.91
146011,KZO6I35,5 - URBANO COM AR,1-Jan-25,10373,4193.8,2.47,1,10373,4194,24911.17
146011,KZO6I35,5 - URBANO COM AR,1-Feb-24,9501,3286.2,2.89,1,950100,328622,19520.03
146011,KZO6I35,5 - URBANO COM AR,1-Aug-24,9000,2879,3.13,1,900000,287898,17101.26
146011,KZO6I35,5 - URBANO COM AR,1-Oct-24,10659,3899.3,2.73,1,10659,3899,23161.84
146011,KZO6I35,5 - URBANO COM AR,1-Nov-24,9123,3757.9,2.43,1,9123,3758,22321.93
146011,KZO6I35,5 - URBANO COM AR,1-Dec-24,8170,2905.6,3,1,8,2906,17259.26
146013,SRO3E84,5 - URBANO COM AR,1-Feb-24,13829,4446.1,3.11,1,1382900,444613,26409.83
146013,SRO3E84,5 - URBANO COM AR,1-Mar-24,14765,4757.3,3.1,1,1476500,475734,28258.36
146013,SRO3E84,5 - URBANO COM AR,1-Sep-24,11712,3897.4,3,1,11712,3897,23150.56
146013,SRO3E84,5 - URBANO COM AR,1-Nov-24,12656,4095.8,3.09,1,12656,4096,24329.05
146015,RKV9E78,5 - URBANO COM AR,1-Jun-24,8168,2687.4,3.04,1,816800,268736,15963.16
146017,RIV1I99,5 - URBANO COM AR,1-Feb-24,7699,2589.3,2.97,1,769900,258932,15380.44
146017,RIV1I99,5 - URBANO COM AR,1-Aug-24,10592,3045.4,3.48,1,1059200,304543,18089.68
146017,RIV1I99,5 - URBANO COM AR,1-Dec-24,10584,3271.2,3,1,11,3271,19430.93
146018,RIU5J52,5 - URBANO COM AR,1-Aug-24,10049,3070.2,3.27,1,1004900,307018,18236.99
146018,RIU5J52,5 - URBANO COM AR,1-Sep-24,10542,3533.6,2.98,1,10542,3534,20989.58
146020,RKV9E76,5 - URBANO COM AR,1-Jan-24,9607,3476.6,2.76,1,960700,347656,20651
146020,RKV9E76,5 - URBANO COM AR,1-Mar-24,4335,1643.5,2.64,1,433500,164346,9762.39
146020,RKV9E76,5 - URBANO COM AR,1-Sep-24,9646,3480.8,2.77,1,9646,3481,20675.95
146021,SQW0G10,5 - URBANO COM AR,1-Jan-24,11328,3949.2,2.87,1,1132800,394919,23458.25
146021,SQW0G10,5 - URBANO COM AR,1-Jul-24,3231,1082,2.99,1,323100,108195,6427.08
146021,SQW0G10,5 - URBANO COM AR,1-Dec-24,10147,3304.4,3,1,10,3304,19628.14
146022,RKV9E77,5 - URBANO COM AR,1-Jan-24,8402,3074.3,2.73,1,840200,307427,18261.34
146022,RKV9E77,5 - URBANO COM AR,1-May-24,8725,3187.9,2.74,1,872500,318793,18936.13
146023,SRJ3G24,5 - URBANO COM AR,1-Feb-24,6873,2944.9,2.33,1,687300,294487,17492.71
146023,SRJ3G24,5 - URBANO COM AR,1-Apr-24,7698,3412.9,2.26,1,769800,341288,20272.63
146023,SRJ3G24,5 - URBANO COM AR,1-Jun-24,8052,3324.9,2.42,1,805200,332490,19749.91
146023,SRJ3G24,5 - URBANO COM AR,1-Sep-24,7268,2840.8,2.56,1,7268,2841,16874.35
146023,SRJ3G24,5 - URBANO COM AR,1-Nov-24,8332,3484.4,2.39,1,8332,3484,20697.34
146023,SRJ3G24,5 - URBANO COM AR,1-Dec-24,7056,2887.1,2,1,7,2887,17149.37
146024,KRY6A62,5 - URBANO COM AR,1-Apr-24,11796,3723.1,3.17,1,1179600,372312,22115.21
146025,RKT9E97,5 - URBANO COM AR,1-Jan-24,8061,2983.4,2.7,1,806100,298336,17721.4
146025,RKT9E97,5 - URBANO COM AR,1-Feb-24,4971,1907.4,2.61,1,497100,190740,11329.96
146025,RKT9E97,5 - URBANO COM AR,1-Apr-24,7052,2750.9,2.56,1,705200,275093,16340.35
146025,RKT9E97,5 - URBANO COM AR,1-May-24,7237,2790.8,2.59,1,723700,279083,16577.35
146028,LTQ9A88,5 - URBANO COM AR,1-Jan-25,7602,2891.5,2.63,1,7602,2892,17175.51
146030,RIO3G85,5 - URBANO COM AR,1-Jan-24,5878,1996.8,2.94,1,587800,199678,11860.99
146030,RIO3G85,5 - URBANO COM AR,1-May-24,5067,1658,3.06,1,506700,165798,9848.52
146031,RKR9H46,5 - URBANO COM AR,1-Jan-24,8568,3196.4,2.68,1,856800,319645,18986.62
146031,RKR9H46,5 - URBANO COM AR,1-Jan-25,8475,3134.7,2.7,1,8475,3135,18620.12
146031,RKR9H46,5 - URBANO COM AR,1-Sep-24,7499,2671.3,2.81,1,7499,2671,15867.52
146031,RKR9H46,5 - URBANO COM AR,1-Nov-24,7733,2897.8,2.67,1,7733,2898,17212.93
146033,RIO3G86,5 - URBANO COM AR,1-Jan-24,4336,1597.6,2.71,1,433600,159762,9489.74
146033,RIO3G86,5 - URBANO COM AR,1-Apr-24,11546,3710.2,3.11,1,1154600,371020,22038.59
146033,RIO3G86,5 - URBANO COM AR,1-May-24,10037,3235.2,3.1,1,1003700,323521,19217.09
146039,LRW2A21,5 - URBANO COM AR,1-Jan-24,9633,3200.5,3.01,1,963300,320052,19010.97
146039,LRW2A21,5 - URBANO COM AR,1-Jun-24,4853,1676.9,2.89,1,485300,167693,9960.79
146039,LRW2A21,5 - URBANO COM AR,1-Aug-24,10451,3265.8,3.2,1,1045100,326580,19398.85
146039,LRW2A21,5 - URBANO COM AR,1-Sep-24,8447,2821.2,2.99,1,8447,2821,16757.93
146040,KRR5F28,5 - URBANO COM AR,1-Mar-24,10639,3706.9,2.87,1,1063900,370690,22018.99
146040,KRR5F28,5 - URBANO COM AR,1-Dec-24,10613,3263.5,3,1,11,3264,19385.19
146042,KXF7J62,5 - URBANO COM AR,1-Jan-24,10644,3494.2,3.05,1,1064400,349416,20755.55
146042,KXF7J62,5 - URBANO COM AR,1-Apr-24,10220,3408.9,3,1,1022000,340892,20248.87
146042,KXF7J62,5 - URBANO COM AR,1-Jun-24,10508,3484.1,3.02,1,1050800,348407,20695.55
146044,SQY5D90,5 - URBANO COM AR,1-Oct-24,8953,3681.9,2.43,1,8953,3682,21870.49
146044,SQY5D90,5 - URBANO COM AR,1-Nov-24,7858,3305,2.38,1,7858,3305,19631.7
146045,LSQ9I22,5 - URBANO COM AR,1-May-24,11161,3689.1,3.03,1,1116100,368907,21913.25
146045,LSQ9I22,5 - URBANO COM AR,1-Sep-24,12619,4327.2,2.92,1,12619,4327,25703.57
146046,KXF7J48,5 - URBANO COM AR,1-Feb-24,9795,3276.1,2.99,1,979500,327608,19460.03
146046,KXF7J48,5 - URBANO COM AR,1-Mar-24,11231,3737.6,3,1,1123100,373756,22201.34
